customer_id,prob_adquirir_producto,prediccion
6370,0.8513107279870181,1
9819,0.851101468058571,1
5694,0.8508182270828134,1
8692,0.8505547005793779,1
4972,0.8502282004737367,1
544,0.8497869899274988,1
5016,0.8497274672778155,1
7924,0.8497226262090829,1
7929,0.8494957810414125,1
1926,0.8494415460591365,1
6470,0.849344393249295,1
6284,0.8492057350571232,1
2859,0.8484808096795082,1
8887,0.8482668250632822,1
1505,0.8481338802513327,1
2740,0.8481160409351854,1
3273,0.8479524181718877,1
7420,0.8477276328981943,1
3401,0.8472767239313261,1
2741,0.8471851259063168,1
7443,0.8471643036749285,1
4786,0.8467761012310218,1
8729,0.8464132240478127,1
348,0.8462245058320822,1
2614,0.8460491087744102,1
1724,0.8459717428488621,1
5646,0.845843626250521,1
4666,0.8457992743739511,1
5294,0.8453639484638816,1
5409,0.8453122725530802,1
4988,0.8450264668072726,1
1947,0.8450027438456702,1
2186,0.8444874691044186,1
574,0.8444270845089052,1
6167,0.8444243564503039,1
1697,0.8443814124610427,1
310,0.8443526607288122,1
8096,0.8441673492098697,1
8390,0.8440617391393608,1
3262,0.8435159442987474,1
2580,0.8433087068279574,1
3167,0.8431561103436473,1
2517,0.8430320256878647,1
6370,0.8430252630721328,1
5479,0.8428418584097817,1
1880,0.8426608499902406,1
6555,0.8421934590358297,1
5470,0.8420800117994098,1
4281,0.8420679240529519,1
8908,0.8416998218566811,1
7587,0.8414758689399275,1
5856,0.8414440746347105,1
41,0.8413610978619301,1
1912,0.8412385147643119,1
7739,0.8410710421586942,1
790,0.8406812917549724,1
9072,0.840522704594148,1
3343,0.8403494412366179,1
8988,0.8401492495235179,1
2702,0.8401304933419962,1
8087,0.8400659090760868,1
5919,0.8399551606707193,1
2302,0.8399177012488894,1
5016,0.8398877117697638,1
2344,0.8397624965503622,1
2320,0.8397080667166004,1
2379,0.839692728742424,1
544,0.8396358956147464,1
3768,0.8395798367322236,1
2915,0.8395614056394437,1
9215,0.8392363297431004,1
5544,0.8390600221525922,1
7528,0.8386386377459795,1
4822,0.8385784654896284,1
2255,0.8384253697564363,1
3439,0.8382193570038293,1
5294,0.8381721591553217,1
4352,0.8376858970366902,1
1318,0.8374897535500598,1
8416,0.8373066466597496,1
5756,0.837122074547211,1
7771,0.8370878807240842,1
9196,0.8369686001244301,1
519,0.836852410053114,1
6954,0.836573135086471,1
3777,0.8361941482599745,1
8639,0.8361416225317353,1
1238,0.8358644613781174,1
7443,0.8358509001215422,1
4686,0.8357848099332992,1
3401,0.8351259765787262,1
5163,0.834989709709924,1
6812,0.8349263596695617,1
4637,0.8347310569224239,1
1527,0.834565423255252,1
2375,0.8344808400292579,1
5973,0.8344294310734368,1
3240,0.8344261873110511,1
5533,0.8343885504142863,1
1314,0.8343468781107297,1
9478,0.834231652483724,1
2255,0.8338422362303073,1
3771,0.8337260598715193,1
766,0.8335196358957337,1
3367,0.8333227502920892,1
5103,0.8333137558699578,1
2353,0.8332889299459016,1
9123,0.8327960049605712,1
4702,0.8321474013489457,1
8312,0.8321464760054327,1
5770,0.8318800159128248,1
7423,0.8318559755698913,1
7662,0.8318440544910147,1
1965,0.8318283520412365,1
6935,0.8313920556885624,1
7828,0.8312166441901372,1
5490,0.830648186770753,1
7498,0.8306460844684601,1
6249,0.8305445910470259,1
3814,0.8303181367486351,1
3929,0.8302723455009372,1
1331,0.8300502687925533,1
1788,0.83000320741375,1
8566,0.8297423163781418,1
8155,0.829693201603795,1
4335,0.8296899730201994,1
2725,0.8293025785067744,1
251,0.8291930330828069,1
1965,0.8289976834420585,1
6952,0.8285685200856173,1
6935,0.8283637152487721,1
3929,0.8283082616822491,1
4878,0.8282332541019989,1
5770,0.8278312664444344,1
574,0.8277565427492567,1
7200,0.8274371726547216,1
9383,0.8274201811376793,1
2607,0.8272698428211976,1
7393,0.8266724014834499,1
3206,0.8259590931686861,1
9659,0.8258494692708944,1
7158,0.825797111745087,1
4182,0.8257966344790786,1
8284,0.8257127122722372,1
3710,0.8253190781025568,1
3239,0.8252466914840959,1
2698,0.8252190383472559,1
7739,0.8246934119001114,1
3771,0.824164640395284,1
2392,0.8240439841562204,1
6341,0.8239926862734152,1
7933,0.8238037687921915,1
3766,0.8236353074543811,1
2578,0.8235198556583223,1
8381,0.8230602501524293,1
4176,0.8230581031201494,1
1697,0.8228711608797807,1
1788,0.8224847854520153,1
5672,0.8223157733689603,1
641,0.8221032471283588,1
385,0.8218603594943843,1
